ANO,SEMANA_DO_ANO,AEROLANDIA,AEROPORTO,ALDEOTA,ALTO DA BALANCA,ALVARO WEYNE,AMADEU FURTADO,ANCURI,ANTONIO BEZERRA,ARRAIAL MOURA BRASIL,AUTRAN NUNES,BARRA DO CEARA,BARROSO,BELA VISTA,BENFICA,BOM FUTURO,BOM JARDIM,BONSUCESSO,CAIS DO PORTO,CAJAZEIRAS,CAMBEBA,CANINDEZINHO,CARLITO PAMPLONA,CASTELAO,CENTRO,CIDADE 2000,CIDADE DOS FUNCIONARIOS,COACU,COCO,CONJUNTO CEARA I,CONJUNTO CEARA II,CONJUNTO ESPERANCA,CONJUNTO PALMEIRAS,COUTO FERNANDES,CRISTO REDENTOR,CURIO,DAMAS,DE LOURDES,DEMOCRITO ROCHA,DENDE,DIAS MACEDO,DIONISIO TORRES,DOM LUSTOSA,EDSON QUEIROZ,ENGENHEIRO LUCIANO CAVALCANTE,FARIAS BRITO,FATIMA,FLORESTA,GENIBAU,GRANJA LISBOA,GRANJA PORTUGAL,GUAJERU,GUARARAPES,HENRIQUE JORGE,ITAOCA,ITAPERI,JACARECANGA,JANGURUSSU,JARDIM AMERICA,JARDIM CEARENSE,JARDIM DAS OLIVEIRAS,JARDIM GUANABARA,JARDIM IRACEMA,JOAO XXIII,JOAQUIM TAVORA,JOQUEI CLUB,JOSE BONIFACIO,JOSE DE ALENCAR,LAGOA REDONDA,LAGOA SAPIRANGA,MANOEL SATIRO,MANUEL DIAS BRANCO,MARAPONGA,MEIRELES,MESSEJANA,MONDUBIM,MONTE CASTELO,MONTESE,MUCURIPE,PADRE ANDRADE,PAPICU,PARANGABA,PARQUE ARAXA,PARQUE DOIS IRMAOS,PARQUE IRACEMA,PARQUE MANIBURA,PARQUE PRESIDENTE VARGAS,PARQUE SANTA ROSA,PARQUE SAO JOSE,PARQUELANDIA,PARREAO,PASSARE,PAUPINA,PEDRAS,PICI,PIRAMBU,PLANALTO AYRTON SENNA,PRAIA DE IRACEMA,PRAIA DO FUTURO I,PRAIA DO FUTURO II,PREFEITO JOSE WALTER,PRESIDENTE KENNEDY,QUINTINO CUNHA,RODOLFO TEOFILO,SABIAGUABA,SALINAS,SAO BENTO,SAO JOAO DO TAUAPE,SERRINHA,SIQUEIRA,VARJOTA,VICENTE PINZON,VILA ELLERY,VILA PERY,VILA UNIAO,VILA VELHA,ALAGADICO,GENTILANDIA,MATA GALINHA,PAN-AMERICANO,DATA
2015,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-11-08
2015,46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2015-11-15
2015,47,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,2015-11-22
2015,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,2015-11-29
2015,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-12-06
2015,50,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,2,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-12-13
2015,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-12-20
2015,52,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2015-12-27
2015,53,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2015-12-31
2016,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,2,2,1,0,2,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,2,2,1,1,2,0,0,2,0,0.0,0.0,0.0,0.0,2016-01-10
2016,2,0,0,0,0,1,0,1,0,1,1,1,4,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,5,0,0,1,0,1,0,3,0,0,0,2,2,0,0,0,0,2,2,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,1,0,0,1,2,0,0,0,4,1,1,1,0,0,0,3,0,3,0,0,0,2,1,0,0.0,0.0,0.0,0.0,2016-01-17
2016,3,0,0,0,0,2,2,0,1,0,0,2,3,0,0,0,2,3,1,0,0,1,1,1,1,0,0,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,2,0,1,5,3,0,1,0,1,4,3,0,1,1,0,0,0,0,3,0,1,2,0,2,0,2,2,1,0,1,0,0,0,0,1,1,0,2,1,0,1,0,0,0,2,1,0,2,1,1,0,0,0,3,2,0,0,2,1,1,1,1,0.0,0.0,0.0,0.0,2016-01-24
2016,4,2,0,1,0,5,2,0,3,1,1,2,2,2,0,0,2,0,2,0,0,4,1,0,5,1,0,0,0,2,0,1,1,0,2,0,1,0,2,0,2,1,0,2,3,0,0,0,4,0,4,0,0,1,0,3,1,7,0,0,3,0,1,1,2,0,0,0,2,2,2,1,2,1,4,1,1,4,2,3,0,0,0,0,0,0,1,0,1,3,0,1,2,0,0,0,1,0,3,0,3,1,2,1,0,0,0,2,3,3,2,5,3,0,0,0,0.0,0.0,0.0,0.0,2016-01-31
2016,5,1,0,4,0,3,2,0,5,0,0,1,4,0,1,0,3,2,1,1,0,6,0,3,0,0,0,0,0,1,1,0,6,0,3,0,4,0,1,0,1,1,0,0,1,1,1,0,0,1,6,0,0,1,0,4,0,16,1,0,6,0,1,1,1,0,1,0,2,2,2,0,3,0,8,4,7,0,2,0,0,3,2,1,0,0,0,0,2,1,0,1,1,0,3,0,0,0,0,2,4,1,2,3,0,0,0,3,3,2,0,1,2,1,3,2,0.0,0.0,0.0,0.0,2016-02-07
2016,6,0,0,1,0,2,0,1,0,0,2,2,4,2,4,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,4,0,1,0,0,1,1,3,1,11,1,0,5,0,0,1,0,1,0,0,2,2,0,0,0,1,7,8,4,2,0,2,0,1,0,1,0,0,0,2,1,5,0,2,0,1,3,0,3,0,2,0,2,0,1,2,1,1,0,7,2,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2016-02-14
2016,7,1,0,3,2,1,2,0,3,0,0,2,6,0,1,0,2,2,1,0,1,1,0,3,4,1,0,1,0,0,0,0,5,1,4,1,2,0,3,0,2,0,0,0,4,0,0,0,4,1,3,0,0,2,0,2,3,17,0,1,1,2,2,1,8,0,0,0,2,3,1,0,5,0,6,6,3,4,1,7,3,1,1,1,0,0,0,1,1,4,0,1,5,0,2,2,1,0,7,1,1,2,2,0,0,3,0,13,3,2,0,6,3,2,1,0,0.0,0.0,0.0,0.0,2016-02-21
2016,8,1,0,2,1,5,1,2,4,0,2,8,9,0,1,0,5,2,6,2,1,1,5,5,7,0,1,2,0,3,1,0,11,1,2,1,2,0,2,0,0,4,2,0,2,1,0,1,4,1,3,0,0,7,1,0,3,18,2,0,2,4,1,3,1,4,0,1,7,2,0,0,4,2,5,3,9,7,5,3,0,3,3,0,0,0,0,0,0,5,0,3,1,0,0,2,3,0,3,1,0,1,7,7,1,0,0,3,1,1,1,13,5,3,6,4,0.0,0.0,0.0,0.0,2016-02-28
2016,9,4,0,0,0,3,2,1,1,0,0,5,7,4,0,1,2,2,2,2,0,1,6,0,4,2,1,1,0,4,0,0,8,0,2,0,2,0,2,0,0,0,1,0,1,1,2,0,7,1,7,0,0,5,1,0,3,14,0,0,3,0,3,0,0,1,0,0,4,2,0,0,2,0,6,2,3,0,3,4,1,4,0,0,0,0,1,0,1,5,2,5,1,0,2,0,0,0,4,0,1,0,2,4,0,0,0,1,1,0,1,7,5,0,1,0,0.0,0.0,0.0,0.0,2016-03-06
2016,10,2,0,0,2,2,2,2,1,0,1,7,16,3,1,1,7,2,1,0,1,2,2,2,6,0,2,0,0,6,1,1,12,2,2,0,0,0,3,0,2,0,0,1,2,1,0,0,0,0,2,0,0,4,0,0,6,15,2,0,2,3,2,0,2,4,0,0,1,0,3,0,3,2,11,3,9,11,1,1,0,0,2,2,0,0,0,1,1,9,1,11,2,1,4,2,1,0,1,0,3,1,0,2,0,0,0,3,1,2,1,2,6,0,1,2,0.0,0.0,0.0,0.0,2016-03-13
2016,11,2,1,0,0,2,0,2,2,0,0,1,20,2,1,1,4,3,2,0,0,1,5,4,4,0,1,0,0,3,1,0,13,0,1,1,1,0,8,0,2,0,0,0,0,2,0,0,4,3,2,0,0,4,1,2,4,37,1,0,4,0,0,3,5,1,1,0,3,2,0,0,1,2,8,2,15,4,5,2,0,2,1,2,0,0,0,0,1,5,1,11,1,0,7,0,0,0,2,0,3,1,0,5,0,0,0,4,1,1,2,5,11,1,0,1,0.0,0.0,0.0,0.0,2016-03-20
2016,12,2,0,2,0,2,0,3,3,1,2,3,19,1,0,1,8,4,1,1,0,0,6,0,2,0,1,1,0,6,1,1,17,0,7,1,0,0,5,0,1,1,0,1,3,2,0,0,0,0,2,0,0,5,2,0,4,47,0,0,2,0,4,1,0,0,0,1,2,1,1,0,2,0,9,3,18,8,1,4,0,3,2,2,0,0,0,1,2,4,0,7,1,0,3,2,0,1,4,0,5,1,0,2,0,1,0,0,3,1,0,4,8,2,2,0,0.0,0.0,0.0,0.0,2016-03-27
2016,13,2,0,1,0,4,2,4,5,1,0,7,22,1,0,0,8,1,1,0,0,1,4,3,4,0,1,0,0,12,0,2,26,0,3,2,2,0,5,0,1,1,0,0,1,0,0,0,7,1,6,0,0,1,0,2,7,58,0,0,2,3,3,2,2,2,1,0,2,1,2,0,2,2,10,5,6,5,3,3,0,4,9,0,0,0,0,1,4,9,1,10,1,0,5,1,1,0,3,0,3,3,1,5,0,0,0,1,3,0,0,2,8,4,1,0,0.0,0.0,0.0,0.0,2016-04-03
2016,14,3,0,3,0,8,2,7,7,1,0,9,27,2,1,1,7,5,0,1,0,2,4,5,6,0,1,0,0,6,0,0,23,0,9,1,1,0,6,0,0,1,0,0,0,1,2,0,1,4,3,0,0,5,0,2,10,50,3,0,4,1,3,4,4,5,1,3,1,1,2,0,2,2,13,1,8,7,0,2,0,5,6,0,1,0,0,1,0,4,0,4,7,1,3,3,1,0,2,0,4,4,2,4,1,0,0,1,3,3,0,2,11,2,0,1,0.0,0.0,0.0,0.0,2016-04-10
2016,15,6,1,1,0,8,2,6,6,1,0,10,20,2,0,1,5,6,0,2,1,0,7,7,7,0,2,0,0,5,0,0,21,2,11,0,3,0,7,0,0,1,0,1,1,1,1,1,3,2,2,0,0,1,1,1,4,67,2,0,1,1,5,2,4,2,0,1,3,2,1,0,4,1,26,8,11,5,0,6,1,4,3,2,0,0,0,2,2,5,2,10,2,0,6,5,3,1,6,0,4,10,2,9,0,0,0,6,3,0,0,1,15,2,1,0,0.0,0.0,0.0,0.0,2016-04-17
2016,16,3,0,4,0,13,3,5,35,0,8,55,15,6,1,4,14,12,2,1,0,3,61,4,9,1,1,0,0,10,0,1,12,1,87,1,2,0,9,0,0,1,4,3,7,11,2,1,12,2,15,0,0,18,2,2,63,36,5,0,3,7,11,16,4,8,2,0,2,2,3,0,2,1,12,6,47,23,4,20,3,11,6,2,1,1,2,3,5,10,1,8,2,2,20,32,3,3,20,0,3,5,10,8,0,0,0,7,8,1,1,5,50,2,2,9,0.0,0.0,0.0,0.0,2016-04-24
2016,17,1,1,7,0,12,5,7,25,0,6,65,18,5,2,4,26,14,1,4,6,9,35,8,11,7,3,1,3,19,1,8,47,3,74,10,2,0,13,0,2,1,3,6,8,4,9,1,14,7,10,0,0,23,3,4,64,105,1,1,12,5,11,12,18,9,2,6,8,9,7,1,5,0,105,12,33,21,8,26,8,9,3,5,2,2,3,4,8,4,5,18,12,5,15,19,8,2,26,1,7,6,13,6,1,1,0,12,12,5,3,8,29,7,9,6,0.0,0.0,0.0,0.0,2016-05-01
2016,18,6,0,3,1,15,3,17,35,1,36,42,25,7,0,2,47,23,0,4,7,16,10,4,7,1,8,4,0,36,0,1,66,1,36,7,5,0,8,0,13,0,3,6,9,3,3,0,30,7,25,0,0,48,1,13,23,156,2,0,18,4,6,23,15,22,2,11,11,2,12,0,16,3,164,13,14,24,5,4,1,16,3,5,2,0,7,9,9,2,2,9,16,0,40,12,6,0,4,0,10,6,15,13,2,0,2,11,15,3,1,3,10,15,9,5,0.0,0.0,0.0,0.0,2016-05-08
2016,19,12,0,11,3,9,0,5,24,1,12,48,15,8,4,3,38,24,5,1,1,4,26,6,7,5,4,1,2,23,2,0,35,5,51,3,0,0,13,0,3,0,4,5,15,6,1,2,25,7,20,0,0,27,7,15,30,62,3,2,16,3,13,13,9,21,0,3,12,8,13,0,6,2,91,12,7,34,10,21,20,12,5,15,2,2,0,0,1,0,1,14,13,1,21,24,8,3,21,4,5,6,11,8,0,0,0,4,17,2,1,19,5,8,13,4,0.0,0.0,0.0,0.0,2016-05-15
2016,20,4,2,6,0,8,1,2,23,4,9,55,29,7,1,4,42,17,8,7,1,17,9,6,11,1,6,2,1,39,1,6,54,1,36,5,5,0,8,1,3,0,1,5,21,1,3,0,31,12,23,0,0,24,9,19,20,116,6,2,24,4,3,30,7,19,3,3,21,8,11,0,8,4,140,16,4,26,18,21,27,16,3,13,1,0,8,11,3,3,1,15,20,1,20,20,6,1,21,4,7,1,7,9,1,0,0,12,20,5,4,19,5,7,8,3,0.0,0.0,0.0,0.0,2016-05-22
2016,21,2,0,11,0,8,2,8,12,0,0,91,31,2,0,1,25,21,5,8,4,6,16,2,18,2,4,2,2,16,0,3,60,3,62,1,3,0,4,0,1,0,0,5,8,2,5,2,19,11,20,0,0,7,5,18,33,109,0,2,9,3,10,23,8,13,5,2,10,8,7,0,12,4,106,10,5,29,13,27,19,17,1,11,1,2,4,4,3,2,3,15,9,7,13,28,6,4,27,3,7,5,5,15,2,3,0,16,25,2,7,19,8,6,6,12,0.0,0.0,0.0,0.0,2016-05-29
2016,22,6,0,13,0,6,1,5,24,2,8,24,20,7,2,1,30,23,2,3,3,1,10,0,27,3,2,3,0,18,0,1,51,4,12,3,3,0,8,1,3,3,3,8,3,1,0,0,23,4,16,0,0,35,1,9,14,98,2,2,22,7,3,14,14,19,1,7,9,5,11,0,4,2,90,14,4,25,9,11,12,6,4,11,2,1,1,4,2,2,0,16,12,10,16,9,1,0,11,2,7,3,6,14,1,0,0,7,27,1,3,12,2,11,10,2,0.0,0.0,0.0,0.0,2016-06-05
2016,23,3,3,3,1,1,2,3,18,0,9,18,18,7,4,2,21,12,2,4,3,4,2,5,17,1,4,2,0,22,2,0,40,2,9,7,4,0,7,0,4,1,1,4,6,2,1,0,15,7,11,0,0,32,1,10,8,64,4,0,9,7,4,12,10,10,1,9,7,14,5,1,9,2,83,9,2,22,5,4,10,7,9,3,2,2,2,3,2,2,0,6,8,2,27,6,6,1,4,2,4,5,7,21,1,0,0,15,18,3,3,10,1,10,7,1,0.0,0.0,0.0,0.0,2016-06-12
2016,24,2,2,5,2,11,3,4,30,0,24,31,12,6,2,2,21,24,3,1,3,8,3,5,15,1,4,2,0,27,1,6,16,5,5,7,3,0,4,1,6,0,3,6,3,3,1,0,20,4,11,0,0,31,6,12,3,40,5,0,13,8,9,20,4,12,1,10,10,7,5,0,15,1,82,14,1,12,10,2,7,12,10,8,0,0,3,1,0,4,3,6,15,2,32,6,7,1,2,0,7,1,11,22,6,1,1,6,25,4,5,10,1,16,8,2,0.0,0.0,0.0,0.0,2016-06-19
2016,25,3,1,2,0,5,0,1,10,1,6,12,9,0,0,0,28,14,0,0,5,1,1,1,8,1,7,4,0,17,2,1,1,2,1,5,3,0,7,1,3,0,1,4,0,1,1,2,13,6,19,0,0,8,2,13,4,8,1,1,11,2,7,11,1,6,3,8,5,5,6,0,6,0,83,7,0,20,2,5,8,2,7,5,0,0,0,0,4,5,0,4,16,2,7,5,1,0,5,1,4,2,4,14,1,0,0,5,22,3,0,7,0,8,6,3,0.0,0.0,0.0,0.0,2016-06-26
2016,26,1,0,2,0,10,1,0,14,1,11,13,6,3,2,2,29,14,4,1,1,4,4,0,8,0,2,2,1,15,1,2,0,2,10,7,4,0,4,0,1,2,4,5,4,4,1,1,16,7,19,0,0,29,4,8,11,5,1,2,8,3,10,10,2,12,1,6,9,4,3,0,6,0,73,13,3,8,5,3,1,6,3,12,1,0,0,2,2,2,0,3,9,1,26,2,5,0,3,2,6,4,8,9,0,0,0,9,14,1,3,7,3,7,5,6,0.0,0.0,0.0,0.0,2016-07-03
2016,27,4,2,2,0,9,1,0,12,1,12,43,4,3,4,4,29,15,1,1,1,10,9,0,10,0,0,1,0,11,1,1,0,4,21,1,5,0,2,0,1,0,4,2,4,0,3,2,17,2,9,0,0,27,4,6,9,6,1,0,3,2,10,12,5,9,2,4,1,4,8,0,9,0,29,16,3,11,6,2,2,8,4,6,0,2,2,8,9,5,0,4,3,2,17,9,6,1,2,0,10,5,7,11,0,0,0,2,15,1,2,3,2,4,9,9,0.0,0.0,0.0,0.0,2016-07-10
2016,28,1,0,1,1,17,2,0,12,0,4,28,2,2,4,3,18,19,1,0,0,5,6,0,6,0,5,0,0,9,0,1,2,4,15,1,1,0,2,0,2,0,1,1,4,2,3,3,12,1,9,0,0,20,2,12,15,5,4,1,5,3,20,17,1,3,0,0,1,0,5,0,4,1,29,12,1,16,3,1,0,6,3,5,0,0,0,3,6,3,0,6,1,1,13,8,8,0,1,0,7,4,8,10,1,0,0,10,9,3,1,2,4,4,8,11,0.0,0.0,0.0,0.0,2016-07-17
2016,29,4,0,1,1,8,1,2,6,1,15,24,3,4,3,4,12,13,0,2,3,10,5,6,0,1,1,1,0,14,0,3,17,1,7,5,3,0,6,0,3,0,1,2,2,1,0,1,14,4,9,0,0,20,2,4,3,46,1,0,7,0,11,6,3,8,2,1,0,0,3,0,6,2,31,22,3,5,3,0,3,3,0,4,0,0,6,4,2,3,0,5,1,0,14,2,10,1,0,0,8,3,10,5,0,0,0,5,4,1,2,3,3,12,1,6,0.0,0.0,0.0,0.0,2016-07-24
2016,30,0,0,1,1,5,1,3,4,0,7,15,10,1,0,3,12,10,3,3,2,3,3,0,3,1,0,0,0,10,0,1,6,4,5,8,1,0,3,0,1,1,2,2,5,0,0,2,10,4,4,0,0,17,1,11,2,51,3,0,10,2,13,13,2,5,0,0,1,0,1,0,5,0,30,17,1,5,6,3,0,3,0,3,0,0,2,5,8,1,0,5,2,0,26,4,2,0,3,2,11,2,6,3,0,0,0,7,2,4,1,4,2,7,4,5,0.0,0.0,0.0,0.0,2016-07-31
2016,31,9,0,2,0,7,4,2,6,0,5,20,7,3,1,0,7,5,1,2,0,1,0,4,0,0,0,1,1,8,1,3,0,4,2,5,4,0,2,1,4,0,0,1,1,1,1,2,12,7,4,0,0,19,2,4,1,45,2,0,5,1,15,5,5,3,1,0,0,3,3,0,6,0,21,17,1,2,1,2,2,4,0,0,0,0,0,1,1,1,0,5,1,0,9,3,2,0,2,0,6,4,5,7,0,0,0,11,6,3,0,2,0,5,5,4,0.0,0.0,0.0,0.0,2016-08-07
2016,32,11,0,0,0,6,2,0,7,0,8,8,4,1,0,0,5,5,0,1,1,1,2,0,5,0,1,2,0,3,0,0,2,1,2,3,1,0,1,0,2,0,2,0,0,1,0,0,4,0,4,0,0,9,2,3,0,23,0,0,8,2,3,5,1,4,0,2,0,0,2,0,6,0,6,17,0,12,0,1,2,6,1,1,0,0,3,2,6,2,0,7,0,0,17,1,4,0,1,0,8,2,4,4,1,0,0,7,8,1,0,2,0,4,5,3,0.0,0.0,0.0,0.0,2016-08-14
2016,33,13,0,0,2,0,2,5,5,0,2,3,4,6,2,0,4,7,0,0,0,3,0,0,2,0,0,0,0,8,0,4,4,1,0,4,3,0,2,0,1,0,4,0,1,1,2,0,3,2,4,0,0,6,0,4,0,19,0,1,3,0,1,11,1,2,2,2,3,0,2,0,10,0,8,9,0,2,1,1,0,2,2,0,0,0,0,1,3,0,0,7,1,0,14,0,6,0,1,2,5,1,3,3,0,0,0,5,3,2,0,3,0,4,1,4,0.0,0.0,0.0,0.0,2016-08-21
2016,34,7,0,0,3,2,0,2,7,0,2,7,5,4,0,0,6,6,0,0,1,2,3,4,5,0,1,1,0,4,0,1,3,1,0,5,2,0,1,0,2,0,0,0,1,2,0,0,9,1,3,0,0,13,1,2,0,16,1,0,2,2,5,7,2,1,1,0,1,1,2,0,3,0,8,7,0,3,0,1,0,4,2,3,0,0,0,0,1,1,1,7,2,0,21,0,5,0,1,0,6,0,4,1,0,0,0,2,3,1,0,1,1,0,2,3,0.0,0.0,0.0,0.0,2016-08-28
2016,35,8,0,0,0,2,1,1,6,0,1,5,2,1,0,0,4,3,0,0,2,3,0,2,0,1,1,1,0,7,0,1,3,0,0,5,1,0,2,0,3,0,0,1,0,0,1,1,7,2,2,0,0,10,1,6,1,8,0,0,3,2,1,2,0,0,0,0,1,0,0,0,5,0,3,10,0,2,0,0,2,4,0,2,2,0,2,2,0,2,0,6,0,0,4,1,7,0,0,0,2,0,4,3,1,0,0,3,4,2,0,0,0,0,4,2,0.0,0.0,0.0,0.0,2016-09-04
2016,36,3,0,0,1,3,0,1,2,0,0,5,3,0,0,0,3,5,0,0,0,1,0,0,0,0,1,1,0,5,0,0,1,0,5,3,0,0,1,0,3,0,0,0,0,0,1,0,5,1,2,0,0,1,1,9,0,1,1,0,1,0,3,5,0,1,1,0,0,0,0,0,0,0,1,7,0,1,1,1,1,2,1,2,0,0,1,4,0,1,0,3,0,0,2,1,2,0,1,0,13,2,2,1,1,0,0,1,4,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,2016-09-11
2016,37,7,0,1,0,0,0,0,0,0,3,0,0,2,1,0,7,3,0,0,2,4,0,1,0,2,1,0,0,6,0,1,3,0,1,6,2,0,1,0,1,0,0,0,2,1,1,0,1,0,7,0,0,3,0,5,0,21,0,0,4,0,3,7,1,1,0,0,0,1,1,0,1,0,7,4,2,0,0,2,1,4,1,1,1,0,2,2,2,1,1,3,0,0,3,0,10,0,2,2,7,1,0,3,0,0,0,5,7,1,0,0,1,2,1,1,0.0,0.0,0.0,0.0,2016-09-18
2016,38,5,1,0,0,0,1,3,0,0,1,2,3,0,0,1,6,4,0,1,1,0,0,2,4,0,0,0,0,7,0,0,8,1,4,5,1,0,0,0,1,0,0,0,1,0,0,0,6,1,3,0,0,3,1,3,0,24,0,0,1,0,1,6,1,2,0,0,0,0,2,0,5,0,5,3,1,5,2,0,1,6,2,9,0,0,1,1,2,1,0,7,0,1,2,0,4,0,0,1,5,2,1,1,0,0,0,7,4,0,0,6,0,1,4,1,0.0,0.0,0.0,0.0,2016-09-25
2016,39,2,0,0,1,0,0,1,5,0,1,1,2,0,0,0,2,6,0,0,1,1,0,0,1,0,0,0,0,4,0,0,7,1,1,4,0,0,0,0,1,0,1,0,0,0,1,0,2,1,6,0,0,4,1,4,0,22,1,0,3,0,0,5,1,1,0,0,2,0,1,0,1,0,1,5,0,4,1,0,0,1,0,3,0,0,0,1,1,1,0,1,0,1,4,0,1,0,0,0,2,1,0,2,0,0,0,1,1,1,0,2,0,1,0,0,0.0,0.0,0.0,0.0,2016-10-02
2016,40,4,0,0,0,4,0,1,3,0,1,1,8,1,0,0,2,5,1,0,1,0,0,1,0,0,0,0,0,2,1,1,7,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0,7,0,4,0,0,3,0,3,0,17,0,0,1,0,1,3,0,0,0,0,1,0,0,0,2,0,0,4,2,4,0,0,0,2,0,3,0,0,0,1,3,1,0,3,0,0,1,1,2,0,0,0,6,1,1,0,1,0,0,2,5,3,0,2,0,2,1,1,0.0,0.0,0.0,0.0,2016-10-09
